Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
11.05.2015;20. Sep;50.0;8.666.666.666.666.660;9.946.333.333.333.330;13.333.333.333.333.300;0.0;-999.0;;11.433.333.333.333.300;13.933.333.333.333.300;20.0;16.666.666.666.666.600
12.05.2015;23.266.666.666.666.600;48.0;8.0;9.906.333.333.333.330;5.0;0.0;-999.0;;12.299.999.999.999.900;15.333.333.333.333.300;14.666.666.666.666.600;26.666.666.666.666.600
13.05.2015;20.233.333.333.333.300;59.666.666.666.666.600;8.0;9.879.666.666.666.660;5.0;10. Jan;-999.0;;14.166.666.666.666.600;15.166.666.666.666.600;30.666.666.666.666.600;16.666.666.666.666.600
14.05.2015;17. Aug;7.566.666.666.666.660;8.0;9.838.333.333.333.330;7.666.666.666.666.660;34.0;-999.0;;15.300.000.000.000.000;15.033.333.333.333.300;28.0;2.0
15.05.2015;9.733.333.333.333.330;91.0;6.333.333.333.333.330;987.0;7.666.666.666.666.660;12. Jun;-999.0;;11.0;8.966.666.666.666.660;30.666.666.666.666.600;16.666.666.666.666.600
16.05.2015;15.966.666.666.666.600;73.0;6.666.666.666.666.660;9.960.666.666.666.660;7.666.666.666.666.660;0.4;-999.0;;12.933.333.333.333.300;12.933.333.333.333.300;25.333.333.333.333.300;2.0
17.05.2015;17.166.666.666.666.600;6.433.333.333.333.330;8.333.333.333.333.330;996.1;36.666.666.666.666.600;0.0;-999.0;;12.233.333.333.333.300;13.0;22.666.666.666.666.600;2.0
18.05.2015;17.933.333.333.333.300;52.333.333.333.333.300;7.666.666.666.666.660;9.843.333.333.333.330;2.0;0.0;-999.0;;9.933.333.333.333.330;11.866.666.666.666.600;25.333.333.333.333.300;3.0
19.05.2015;14.266.666.666.666.600;63.666.666.666.666.600;8.666.666.666.666.660;9.832.666.666.666.660;8.0;01. Mai;-999.0;;10.299.999.999.999.900;10.533.333.333.333.300;24.0;3.0
20.05.2015;10.633.333.333.333.300;7.633.333.333.333.330;8.0;9.881.666.666.666.660;7.666.666.666.666.660;04. Mrz;-999.0;;9.733.333.333.333.330;8.533.333.333.333.330;21.333.333.333.333.300;23.333.333.333.333.300
21.05.2015;13.200.000.000.000.000;56.0;7.666.666.666.666.660;9.958.000.000.000.000;5.0;0.0;-999.0;;08. Jan;8.533.333.333.333.330;32.0;23.333.333.333.333.300
22.05.2015;14.733.333.333.333.300;45.0;8.0;9.953.000.000.000.000;33.333.333.333.333.300;0.0;-999.0;;68.999.999.999.999.900;8.433.333.333.333.330;32.0;2.0
23.05.2015;16.133.333.333.333.300;50.333.333.333.333.300;8.333.333.333.333.330;990.1;33.333.333.333.333.300;0.0;-999.0;;8.799.999.999.999.990;10.299.999.999.999.900;13.333.333.333.333.300;2.0
24.05.2015;17.066.666.666.666.600;6.466.666.666.666.660;8.0;9.894.666.666.666.660;7.333.333.333.333.330;0.0;-999.0;;12.566.666.666.666.600;13.133.333.333.333.300;29.333.333.333.333.300;13.333.333.333.333.300
25.05.2015;16.066.666.666.666.600;7.366.666.666.666.660;7.666.666.666.666.660;9.869.666.666.666.660;7.666.666.666.666.660;09. Jun;-999.0;;13.133.333.333.333.300;13.066.666.666.666.600;18.666.666.666.666.600;13.333.333.333.333.300
26.05.2015;13.0;7.433.333.333.333.330;7.0;9.908.666.666.666.660;6.333.333.333.333.330;0.0;-999.0;;11.066.666.666.666.600;10. Mai;30.666.666.666.666.600;23.333.333.333.333.300
27.05.2015;13.566.666.666.666.600;61.666.666.666.666.600;8.333.333.333.333.330;9.951.666.666.666.660;4.333.333.333.333.330;0.0;-999.0;;9.133.333.333.333.330;9.433.333.333.333.330;32.0;16.666.666.666.666.600
28.05.2015;16. Feb;57.0;8.333.333.333.333.330;9.896.999.999.999.990;5.0;0.0;-999.0;;9.833.333.333.333.330;11.0;24.0;2.0
29.05.2015;17.733.333.333.333.300;63.666.666.666.666.600;8.0;984.4;6.666.666.666.666.660;0.0;-999.0;;12.633.333.333.333.300;13.433.333.333.333.300;14.666.666.666.666.600;23.333.333.333.333.300
30.05.2015;15. Jun;6.766.666.666.666.660;8.666.666.666.666.660;9.886.333.333.333.330;7.333.333.333.333.330;0.0;-999.0;;11.966.666.666.666.600;12.200.000.000.000.000;18.666.666.666.666.600;23.333.333.333.333.300
31.05.2015;18.233.333.333.333.300;58.666.666.666.666.600;7.666.666.666.666.660;9.883.000.000.000.000;5.666.666.666.666.660;0.0;-999.0;;11.733.333.333.333.300;13.033.333.333.333.300;24.0;3.0
01.06.2015;18.233.333.333.333.300;6.933.333.333.333.330;8.333.333.333.333.330;9.891.999.999.999.990;5.666.666.666.666.660;0.1;-999.0;;14.566.666.666.666.600;14.799.999.999.999.900;25.333.333.333.333.300;3.0
02.06.2015;22. Jul;49.333.333.333.333.300;6.666.666.666.666.660;990.4;36.666.666.666.666.600;0.0;-999.0;;13.200.000.000.000.000;15.666.666.666.666.600;18.666.666.666.666.600;36.666.666.666.666.600
03.06.2015;23.900.000.000.000.000;44.0;7.333.333.333.333.330;9.942.333.333.333.330;13.333.333.333.333.300;0.0;-999.0;;12.766.666.666.666.600;15. Sep;22.666.666.666.666.600;26.666.666.666.666.600
04.06.2015;2.246.666.666.666.660;60.666.666.666.666.600;7.666.666.666.666.660;9.955.333.333.333.330;36.666.666.666.666.600;0.0;-999.0;;15.966.666.666.666.600;17.0;30.666.666.666.666.600;2.0
05.06.2015;2.653.333.333.333.330;51.0;8.0;9.910.666.666.666.660;2.0;10.0;-999.0;;17.066.666.666.666.600;19.0;25.333.333.333.333.300;16.666.666.666.666.600
06.06.2015;24.733.333.333.333.300;63.666.666.666.666.600;8.0;9.938.000.000.000.000;36.666.666.666.666.600;0.0;-999.0;;19.233.333.333.333.300;19. Mai;22.666.666.666.666.600;16.666.666.666.666.600
07.06.2015;22. Jul;63.0;7.0;9.959.333.333.333.330;4.666.666.666.666.660;03. Feb;-999.0;;17.233.333.333.333.300;17.833.333.333.333.300;30.666.666.666.666.600;23.333.333.333.333.300
08.06.2015;15.833.333.333.333.300;8.233.333.333.333.330;7.0;9.943.333.333.333.330;8.0;0.0;-999.0;;14.700.000.000.000.000;13.966.666.666.666.600;32.0;2.0
09.06.2015;15.799.999.999.999.900;7.033.333.333.333.330;8.333.333.333.333.330;9.935.666.666.666.660;7.666.666.666.666.660;0.0;-999.0;;12. Jun;12.666.666.666.666.600;5.333.333.333.333.330;23.333.333.333.333.300
10.06.2015;17. Aug;6.933.333.333.333.330;8.0;9.926.999.999.999.990;8.0;0.0;-999.0;;14.033.333.333.333.300;14.299.999.999.999.900;30.666.666.666.666.600;2.0
11.06.2015;22.400.000.000.000.000;65.0;7.333.333.333.333.330;9.883.666.666.666.660;3.0;0.0;-999.0;;17.433.333.333.333.300;17.733.333.333.333.300;28.0;13.333.333.333.333.300
12.06.2015;21.766.666.666.666.600;72.0;7.333.333.333.333.330;9.840.666.666.666.660;4.333.333.333.333.330;35.2;-999.0;;18.133.333.333.333.300;1.796.666.666.666.660;24.0;2.0
13.06.2015;22.0;6.633.333.333.333.330;7.666.666.666.666.660;9.845.333.333.333.330;5.0;0.0;-999.0;;17.166.666.666.666.600;17.533.333.333.333.300;25.333.333.333.333.300;23.333.333.333.333.300
14.06.2015;21.633.333.333.333.300;7.133.333.333.333.330;7.666.666.666.666.660;9.815.666.666.666.660;5.333.333.333.333.330;36.9;-999.0;;18. Mrz;17.966.666.666.666.600;21.333.333.333.333.300;16.666.666.666.666.600
15.06.2015;18.166.666.666.666.600;8.866.666.666.666.660;7.0;9.873.333.333.333.330;7.333.333.333.333.330;02. Feb;-999.0;;18. Mai;16.933.333.333.333.300;21.333.333.333.333.300;13.333.333.333.333.300
16.06.2015;17.266.666.666.666.600;83.0;7.0;9.913.000.000.000.000;7.666.666.666.666.660;0.0;-999.0;;16.266.666.666.666.600;15. Apr;29.333.333.333.333.300;2.0
17.06.2015;17.233.333.333.333.300;61.666.666.666.666.600;8.0;9.943.666.666.666.660;5.0;0.0;-999.0;;12.133.333.333.333.300;12.866.666.666.666.600;28.0;2.0
18.06.2015;16.966.666.666.666.600;7.966.666.666.666.660;7.666.666.666.666.660;9.901.666.666.666.660;7.666.666.666.666.660;03. Sep;-999.0;;15.433.333.333.333.300;14.766.666.666.666.600;16.0;26.666.666.666.666.600
19.06.2015;16.099.999.999.999.900;63.0;8.0;9.911.333.333.333.330;6.333.333.333.333.330;03. Jun;-999.0;;11.233.333.333.333.300;11.933.333.333.333.300;21.333.333.333.333.300;2.0
20.06.2015;14.0;80.0;7.333.333.333.333.330;9.928.000.000.000.000;7.666.666.666.666.660;01. Jan;-999.0;;12.766.666.666.666.600;12.0;26.666.666.666.666.600;13.333.333.333.333.300
21.06.2015;16.400.000.000.000.000;7.966.666.666.666.660;7.666.666.666.666.660;9.907.333.333.333.330;7.333.333.333.333.330;0.0;-999.0;;14. Sep;14.200.000.000.000.000;18.666.666.666.666.600;2.0
22.06.2015;1.946.666.666.666.660;61.333.333.333.333.300;7.666.666.666.666.660;9.842.333.333.333.330;7.666.666.666.666.660;03. Mrz;-999.0;;13. Sep;14.866.666.666.666.600;18.666.666.666.666.600;3.0
23.06.2015;15.100.000.000.000.000;61.333.333.333.333.300;8.666.666.666.666.660;9.879.666.666.666.660;7.0;0.0;-999.0;;10.466.666.666.666.600;11.033.333.333.333.300;28.0;16.666.666.666.666.600
24.06.2015;17.666.666.666.666.600;58.333.333.333.333.300;8.0;9.937.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;11. Apr;12.666.666.666.666.600;30.666.666.666.666.600;16.666.666.666.666.600
25.06.2015;19.733.333.333.333.300;60.0;8.333.333.333.333.330;9.947.333.333.333.330;4.0;0.0;-999.0;;13.233.333.333.333.300;14.566.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
26.06.2015;22.166.666.666.666.600;55.0;8.333.333.333.333.330;9.931.333.333.333.330;4.666.666.666.666.660;0.0;-999.0;;14.366.666.666.666.600;16. Jan;26.666.666.666.666.600;13.333.333.333.333.300
27.06.2015;22.400.000.000.000.000;58.333.333.333.333.300;7.666.666.666.666.660;9.899.333.333.333.330;6.333.333.333.333.330;0.4;-999.0;;15.700.000.000.000.000;16.866.666.666.666.600;22.666.666.666.666.600;26.666.666.666.666.600
28.06.2015;21. Aug;51.666.666.666.666.600;8.666.666.666.666.660;992.9;0.6666666666666666;0.0;-999.0;;13. Jan;15.266.666.666.666.600;28.0;13.333.333.333.333.300
29.06.2015;23. Mai;53.333.333.333.333.300;8.333.333.333.333.330;9.931.999.999.999.990;6.666.666.666.666.660;0.0;-999.0;;14.333.333.333.333.300;16.566.666.666.666.600;18.666.666.666.666.600;1.0
30.06.2015;25. Mrz;55.333.333.333.333.300;8.0;9.914.666.666.666.660;16.666.666.666.666.600;0.0;-999.0;;17.599.999.999.999.900;18.833.333.333.333.300;30.666.666.666.666.600;16.666.666.666.666.600
01.07.2015;28.566.666.666.666.600;46.666.666.666.666.600;8.0;9.898.666.666.666.660;3.0;0.0;-999.0;;17.233.333.333.333.300;19.733.333.333.333.300;21.333.333.333.333.300;13.333.333.333.333.300
02.07.2015;29. Jul;53.666.666.666.666.600;8.0;991.4;16.666.666.666.666.600;0.0;-999.0;;22.099.999.999.999.900;22. Feb;29.333.333.333.333.300;13.333.333.333.333.300
03.07.2015;30.400.000.000.000.000;48.333.333.333.333.300;8.0;9.943.666.666.666.660;4.0;0.0;-999.0;;20.166.666.666.666.600;21. Jul;17.333.333.333.333.300;2.0
04.07.2015;30. Mrz;48.666.666.666.666.600;7.333.333.333.333.330;9.924.333.333.333.330;36.666.666.666.666.600;0.0;-999.0;;20.066.666.666.666.600;21.633.333.333.333.300;18.666.666.666.666.600;2.0
05.07.2015;31.400.000.000.000.000;45.666.666.666.666.600;8.0;9.877.333.333.333.330;-3.316.666.666.666.660;0.0;-999.0;;20.133.333.333.333.300;21.933.333.333.333.300;-325.0;-3.316.666.666.666.660
06.07.2015;-31.706.666.666.666.600;-2.946.666.666.666.660;8.333.333.333.333.330;9.928.666.666.666.660;-329.0;0.0;-999.0;;-3.218.666.666.666.660;-32.106.666.666.666.600;-317.0;-3.316.666.666.666.660
07.07.2015;22. Jan;71.0;8.0;987.1;3.0;01. Feb;-999.0;;18. Aug;18. Apr;28.0;1.0
08.07.2015;;;;;;0.0;-999.0;;;;;
09.07.2015;20. Jul;48.0;9.0;993.55;03. Mai;0.0;-999.0;;Nov 75;14.100.000.000.000.000;30.0;2.0
10.07.2015;20.433.333.333.333.300;54.333.333.333.333.300;8.0;9.928.666.666.666.660;13.333.333.333.333.300;0.0;-999.0;;12.166.666.666.666.600;14.166.666.666.666.600;30.666.666.666.666.600;2.0
11.07.2015;2.646.666.666.666.660;40.0;7.666.666.666.666.660;9.886.999.999.999.990;23.333.333.333.333.300;0.0;-999.0;;12.566.666.666.666.600;16.666.666.666.666.600;22.666.666.666.666.600;26.666.666.666.666.600
12.07.2015;23.733.333.333.333.300;47.0;8.333.333.333.333.330;9.910.333.333.333.330;36.666.666.666.666.600;0.0;-999.0;;13. Mai;16.233.333.333.333.300;32.0;16.666.666.666.666.600
13.07.2015;22.400.000.000.000.000;56.333.333.333.333.300;8.0;9.912.666.666.666.660;6.666.666.666.666.660;0.0;-999.0;;14.866.666.666.666.600;16. Mai;28.0;16.666.666.666.666.600
14.07.2015;2.453.333.333.333.330;54.666.666.666.666.600;8.333.333.333.333.330;9.908.333.333.333.330;4.333.333.333.333.330;0.0;-999.0;;16.033.333.333.333.300;17.833.333.333.333.300;26.666.666.666.666.600;2.0
15.07.2015;25. Mai;50.333.333.333.333.300;8.333.333.333.333.330;9.908.666.666.666.660;0.3333333333333333;0.0;-999.0;;15. Jun;17.900.000.000.000.000;28.0;16.666.666.666.666.600
16.07.2015;28. Mai;42.0;8.333.333.333.333.330;988.9;16.666.666.666.666.600;0.0;-999.0;;15.100.000.000.000.000;18.833.333.333.333.300;29.333.333.333.333.300;16.666.666.666.666.600
17.07.2015;30.166.666.666.666.600;37.333.333.333.333.300;8.0;9.876.333.333.333.330;33.333.333.333.333.300;0.9;-999.0;;14. Mai;19.333.333.333.333.300;25.333.333.333.333.300;16.666.666.666.666.600
18.07.2015;25.666.666.666.666.600;61.666.666.666.666.600;8.0;9.896.666.666.666.660;23.333.333.333.333.300;02. Aug;-999.0;;19. Jul;20.0;16.0;16.666.666.666.666.600
19.07.2015;25. Mrz;60.666.666.666.666.600;7.333.333.333.333.330;9.856.999.999.999.990;6.666.666.666.666.660;1.0;-999.0;;19.033.333.333.333.300;19.566.666.666.666.600;20.0;4.0
20.07.2015;27.133.333.333.333.300;50.666.666.666.666.600;8.666.666.666.666.660;9.873.666.666.666.660;2.0;0.0;-999.0;;1.803.333.333.333.330;19. Jul;22.666.666.666.666.600;23.333.333.333.333.300
21.07.2015;28.333.333.333.333.300;49.333.333.333.333.300;8.333.333.333.333.330;9.878.000.000.000.000;13.333.333.333.333.300;0.0;-999.0;;18.266.666.666.666.600;20.166.666.666.666.600;32.0;16.666.666.666.666.600
22.07.2015;2.703.333.333.333.330;64.0;8.0;985.9;4.333.333.333.333.330;42.3;-999.0;;21. Mai;21.233.333.333.333.300;28.0;23.333.333.333.333.300
23.07.2015;23.133.333.333.333.300;6.433.333.333.333.330;8.333.333.333.333.330;9.884.333.333.333.330;7.666.666.666.666.660;0.0;-999.0;;17.833.333.333.333.300;18. Mrz;25.333.333.333.333.300;2.0
24.07.2015;25. Mrz;61.0;8.0;9.814.333.333.333.330;13.333.333.333.333.300;2.0;-999.0;;19. Feb;19.566.666.666.666.600;28.0;1.0
25.07.2015;20.533.333.333.333.300;51.666.666.666.666.600;8.666.666.666.666.660;985.9;5.666.666.666.666.660;0.0;-999.0;;12.299.999.999.999.900;14.333.333.333.333.300;24.0;4.333.333.333.333.330
26.07.2015;17.0;67.0;7.333.333.333.333.330;9.858.333.333.333.330;5.333.333.333.333.330;02. Aug;-999.0;;12.666.666.666.666.600;13. Jan;24.0;16.666.666.666.666.600
27.07.2015;20.066.666.666.666.600;61.333.333.333.333.300;8.666.666.666.666.660;9.818.333.333.333.330;7.333.333.333.333.330;0.6;-999.0;;14. Jan;15.200.000.000.000.000;21.333.333.333.333.300;36.666.666.666.666.600
28.07.2015;20. Mai;51.0;8.666.666.666.666.660;9.837.333.333.333.330;5.0;01. Jan;-999.0;;12.166.666.666.666.600;14.266.666.666.666.600;21.333.333.333.333.300;36.666.666.666.666.600
29.07.2015;16.733.333.333.333.300;75.0;9.0;9.843.333.333.333.330;7.666.666.666.666.660;2.0;-999.0;;14.133.333.333.333.300;13.966.666.666.666.600;14.666.666.666.666.600;2.0
30.07.2015;16.833.333.333.333.300;61.333.333.333.333.300;8.666.666.666.666.660;9.884.333.333.333.330;7.333.333.333.333.330;0.0;-999.0;;11.299.999.999.999.900;12.233.333.333.333.300;32.0;16.666.666.666.666.600
31.07.2015;18. Feb;56.0;8.333.333.333.333.330;9.875.666.666.666.660;4.666.666.666.666.660;0.0;-999.0;;11.133.333.333.333.300;12.633.333.333.333.300;29.333.333.333.333.300;26.666.666.666.666.600
01.08.2015;19.599.999.999.999.900;65.0;8.666.666.666.666.660;9.873.333.333.333.330;6.666.666.666.666.660;0.7;-999.0;;14.766.666.666.666.600;15.366.666.666.666.600;20.0;23.333.333.333.333.300
02.08.2015;23.733.333.333.333.300;54.0;8.333.333.333.333.330;9.900.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;14.633.333.333.333.300;16. Aug;6.666.666.666.666.660;16.666.666.666.666.600
03.08.2015;26.433.333.333.333.300;46.0;8.333.333.333.333.330;9.883.333.333.333.330;26.666.666.666.666.600;0.0;-999.0;;14.766.666.666.666.600;17.766.666.666.666.600;6.666.666.666.666.660;1.0
04.08.2015;19.933.333.333.333.300;82.0;8.0;9.886.666.666.666.660;8.0;0.9;-999.0;;19.133.333.333.333.300;17. Sep;13.333.333.333.333.300;23.333.333.333.333.300
05.08.2015;24.166.666.666.666.600;64.0;8.333.333.333.333.330;9.885.666.666.666.660;2.0;0.0;-999.0;;18.599.999.999.999.900;18.866.666.666.666.600;28.0;13.333.333.333.333.300
06.08.2015;29.099.999.999.999.900;49.0;8.333.333.333.333.330;9.872.666.666.666.660;4.0;0.0;-999.0;;18.0;20.266.666.666.666.600;25.333.333.333.333.300;2.0
07.08.2015;30. Aug;39.666.666.666.666.600;8.333.333.333.333.330;9.864.666.666.666.660;3.0;0.0;-999.0;;15.866.666.666.666.600;20.133.333.333.333.300;29.333.333.333.333.300;16.666.666.666.666.600
08.08.2015;27.900.000.000.000.000;49.333.333.333.333.300;8.333.333.333.333.330;9.908.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;;18.233.333.333.333.300;20.0;22.666.666.666.666.600;16.666.666.666.666.600
09.08.2015;23.833.333.333.333.300;70.0;7.333.333.333.333.330;9.892.333.333.333.330;7.666.666.666.666.660;02. Mrz;-999.0;;2.046.666.666.666.660;19. Aug;16.0;2.0
10.08.2015;23. Mai;78.0;7.333.333.333.333.330;9.875.333.333.333.330;7.0;0.1;-999.0;;22.266.666.666.666.600;20.533.333.333.333.300;21.333.333.333.333.300;16.666.666.666.666.600
11.08.2015;2.503.333.333.333.330;68.0;7.0;9.881.999.999.999.990;36.666.666.666.666.600;0.0;-999.0;;20.766.666.666.666.600;20. Mrz;30.666.666.666.666.600;2.0
12.08.2015;26.0;6.633.333.333.333.330;7.333.333.333.333.330;9.904.666.666.666.660;16.666.666.666.666.600;0.0;-999.0;;21.733.333.333.333.300;21.033.333.333.333.300;10.666.666.666.666.600;13.333.333.333.333.300
13.08.2015;2.696.666.666.666.660;59.666.666.666.666.600;7.333.333.333.333.330;9.846.333.333.333.330;36.666.666.666.666.600;04. Feb;-999.0;;20.333.333.333.333.300;20. Jul;18.666.666.666.666.600;2.0
14.08.2015;21. Mai;7.533.333.333.333.330;8.333.333.333.333.330;9.831.666.666.666.660;6.0;0.9;-999.0;;19.233.333.333.333.300;1.846.666.666.666.660;21.333.333.333.333.300;1.0
15.08.2015;18.900.000.000.000.000;6.866.666.666.666.660;8.666.666.666.666.660;9.846.666.666.666.660;6.666.666.666.666.660;03. Jan;-999.0;;15.0;15.299.999.999.999.900;20.0;36.666.666.666.666.600
16.08.2015;16.166.666.666.666.600;8.833.333.333.333.330;8.0;9.859.333.333.333.330;8.0;02. Jan;-999.0;;16.166.666.666.666.600;14.933.333.333.333.300;12.0;13.333.333.333.333.300
17.08.2015;17.933.333.333.333.300;66.0;8.333.333.333.333.330;9.857.333.333.333.330;6.333.333.333.333.330;0.0;-999.0;;13.033.333.333.333.300;13.766.666.666.666.600;32.0;16.666.666.666.666.600
18.08.2015;17.133.333.333.333.300;63.333.333.333.333.300;8.666.666.666.666.660;9.878.333.333.333.330;5.333.333.333.333.330;0.0;-999.0;;11.666.666.666.666.600;12. Jun;30.666.666.666.666.600;16.666.666.666.666.600
19.08.2015;17. Aug;63.0;8.0;9.921.333.333.333.330;7.333.333.333.333.330;0.0;-999.0;;12.466.666.666.666.600;13. Apr;29.333.333.333.333.300;2.0
20.08.2015;18.900.000.000.000.000;-290.0;8.0;995.1;-3.303.333.333.333.330;0.0;-999.0;;-3.253.666.666.666.660;-324.7;20.0;13.333.333.333.333.300
21.08.2015;20. Jul;56.0;8.333.333.333.333.330;9.946.999.999.999.990;1.0;0.0;-999.0;;12.799.999.999.999.900;14.633.333.333.333.300;28.0;23.333.333.333.333.300
22.08.2015;22.233.333.333.333.300;52.333.333.333.333.300;8.333.333.333.333.330;9.888.000.000.000.000;16.666.666.666.666.600;0.0;-999.0;;12.833.333.333.333.300;15.200.000.000.000.000;17.333.333.333.333.300;1.0
23.08.2015;18.966.666.666.666.600;7.433.333.333.333.330;8.0;9.810.333.333.333.330;7.333.333.333.333.330;11. Aug;-999.0;;15.966.666.666.666.600;15.766.666.666.666.600;18.666.666.666.666.600;2.0
24.08.2015;19. Mai;7.566.666.666.666.660;8.0;979.6;6.666.666.666.666.660;13.0;-999.0;;16.900.000.000.000.000;16. Mai;18.666.666.666.666.600;26.666.666.666.666.600
25.08.2015;18.099.999.999.999.900;54.666.666.666.666.600;8.333.333.333.333.330;9.911.999.999.999.990;2.0;0.0;-999.0;;11.066.666.666.666.600;12.700.000.000.000.000;20.0;33.333.333.333.333.300
26.08.2015;21.066.666.666.666.600;56.666.666.666.666.600;8.666.666.666.666.660;988.6;-3.323.333.333.333.330;0.0;-999.0;;13. Mai;15. Jan;24.0;13.333.333.333.333.300
27.08.2015;24.633.333.333.333.300;52.333.333.333.333.300;8.666.666.666.666.660;9.844.666.666.666.660;2.0;0.0;-999.0;;15.700.000.000.000.000;17.633.333.333.333.300;21.333.333.333.333.300;16.666.666.666.666.600
28.08.2015;25.433.333.333.333.300;54.0;9.0;9.901.666.666.666.660;5.0;0.0;-999.0;;17. Jul;18.933.333.333.333.300;24.0;26.666.666.666.666.600
29.08.2015;2.396.666.666.666.660;6.933.333.333.333.330;8.0;9.925.666.666.666.660;16.666.666.666.666.600;0.0;-999.0;;19.733.333.333.333.300;19.466.666.666.666.600;20.0;13.333.333.333.333.300
30.08.2015;26.666.666.666.666.600;54.666.666.666.666.600;8.0;9.903.333.333.333.330;33.333.333.333.333.300;0.0;-999.0;;16. Jul;19.033.333.333.333.300;26.666.666.666.666.600;13.333.333.333.333.300
31.08.2015;26. Feb;50.0;8.333.333.333.333.330;9.861.999.999.999.990;1.0;0.0;-999.0;;15.299.999.999.999.900;18.0;20.0;2.0
01.09.2015;21.333.333.333.333.300;67.0;8.333.333.333.333.330;9.849.666.666.666.660;7.666.666.666.666.660;06. Jul;-999.0;;16.466.666.666.666.600;16.933.333.333.333.300;24.0;23.333.333.333.333.300
02.09.2015;17.166.666.666.666.600;72.0;7.666.666.666.666.660;988.5;4.0;0.1;-999.0;;13.533.333.333.333.300;13.733.333.333.333.300;29.333.333.333.333.300;16.666.666.666.666.600
03.09.2015;17.433.333.333.333.300;66.0;8.666.666.666.666.660;9.868.666.666.666.660;5.666.666.666.666.660;0.0;-999.0;;12.700.000.000.000.000;13. Apr;29.333.333.333.333.300;16.666.666.666.666.600
04.09.2015;16.033.333.333.333.300;58.0;8.333.333.333.333.330;9.883.000.000.000.000;36.666.666.666.666.600;0.0;-999.0;;9.833.333.333.333.330;11.0;28.0;2.0
05.09.2015;13.699.999.999.999.900;6.733.333.333.333.330;9.0;9.907.333.333.333.330;8.0;02. Jul;-999.0;;10.266.666.666.666.600;10.200.000.000.000.000;20.0;13.333.333.333.333.300
